A Sharp (.NET)		
A-0 System		
Orwell (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Miranda_(programming_language)"" title=""Miranda (programming language)"">Miranda</a></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a class=""mw-redirect"" href=""/wiki/Haskell_(programming_language)"" title=""Haskell (programming language)"">Haskell</a></td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a class=""mw-redirect"" href=""/wiki/Haskell_(programming_language)"" title=""Haskell (programming language)"">Haskell</a></td></tr>]"
Oxygene (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><a class=""new"" href=""/w/index.php?title=Delphi_(Programming_Language)&amp;action=edit&amp;redlink=1"" title=""Delphi (Programming Language) (page does not exist)"">Delphi</a>'s <a href=""/wiki/Object_Pascal"" title=""Object Pascal"">Object Pascal</a>, <a href=""/wiki/C_Sharp_(programming_language)"" title=""C Sharp (programming language)"">C#</a></td></tr>]"	
Oz (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Erlang_(programming_language)"" title=""Erlang (programming language)"">Erlang</a>, <a href=""/wiki/Lisp_(programming_language)"" title=""Lisp (programming language)"">Lisp</a>, <a href=""/wiki/Prolog"" title=""Prolog"">Prolog</a></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Alice_(programming_language)"" title=""Alice (programming language)"">Alice</a>, <a href=""/wiki/Scala_(programming_language)"" title=""Scala (programming language)"">Scala</a></td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Alice_(programming_language)"" title=""Alice (programming language)"">Alice</a>, <a href=""/wiki/Scala_(programming_language)"" title=""Scala (programming language)"">Scala</a></td></tr>]"
P (programming language)		
P4 (programming language)		
P′′		"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Brainfuck"" title=""Brainfuck"">Brainfuck</a></td></tr>]"
ParaSail (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Modula"" title=""Modula"">Modula</a>, <a href=""/wiki/Ada_(programming_language)"" title=""Ada (programming language)"">Ada</a>, <a href=""/wiki/Pascal_(programming_language)"" title=""Pascal (programming language)"">Pascal</a>, <a href=""/wiki/ML_(programming_language)"" title=""ML (programming language)"">ML</a></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Nim_(programming_language)"" title=""Nim (programming language)"">Nim</a><sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup></td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Nim_(programming_language)"" title=""Nim (programming language)"">Nim</a><sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup></td></tr>]"
PARI/GP		
Pascal (programming language)	"[<tr><td class=""infobox-full-data"" colspan=""2""><div class=""hlist hlist-separated"">
<ul><li><a href=""/wiki/ALGOL_W"" title=""ALGOL W"">ALGOL W</a></li>
<li><a href=""/wiki/Simula"" title=""Simula"">Simula</a> 67</li></ul>
</div></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><div class=""hlist hlist-separated"">
<ul><li><a href=""/wiki/Ada_(programming_language)"" title=""Ada (programming language)"">Ada</a></li>
<li><a href=""/wiki/C/AL"" title=""C/AL"">C/AL</a></li>
<li><a href=""/wiki/Component_Pascal"" title=""Component Pascal"">Component Pascal</a></li>
<li><a href=""/wiki/Go_(programming_language)"" title=""Go (programming language)"">Go</a></li>
<li><a href=""/wiki/Java_(programming_language)"" title=""Java (programming language)"">Java</a><sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup><sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup></li>
<li><a href=""/wiki/Modula"" title=""Modula"">Modula</a> / <a href=""/wiki/Modula-2"" title=""Modula-2"">-2</a> / <a href=""/wiki/Modula-3"" title=""Modula-3"">-3</a></li>
<li><a href=""/wiki/Oberon_(programming_language)"" title=""Oberon (programming language)"">Oberon</a> / <a class=""mw-redirect"" href=""/wiki/Oberon-2_(programming_language)"" title=""Oberon-2 (programming language)"">-2</a></li>
<li><a href=""/wiki/Object_Pascal"" title=""Object Pascal"">Object Pascal</a></li>
<li><a href=""/wiki/Oxygene_(programming_language)"" title=""Oxygene (programming language)"">Oxygene</a></li>
<li><a href=""/wiki/Microsoft_Power_Fx"" title=""Microsoft Power Fx"">Power Fx</a></li>
<li><a href=""/wiki/Seed7"" title=""Seed7"">Seed7</a></li>
<li><a href=""/wiki/Standard_ML"" title=""Standard ML"">Standard ML</a></li>
<li><a href=""/wiki/VHDL"" title=""VHDL"">VHDL</a></li>
<li><a href=""/wiki/Structured_text"" title=""Structured text"">Structured text</a></li></ul>
</div></td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><div class=""hlist hlist-separated"">
<ul><li><a href=""/wiki/Ada_(programming_language)"" title=""Ada (programming language)"">Ada</a></li>
<li><a href=""/wiki/C/AL"" title=""C/AL"">C/AL</a></li>
<li><a href=""/wiki/Component_Pascal"" title=""Component Pascal"">Component Pascal</a></li>
<li><a href=""/wiki/Go_(programming_language)"" title=""Go (programming language)"">Go</a></li>
<li><a href=""/wiki/Java_(programming_language)"" title=""Java (programming language)"">Java</a><sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup><sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup></li>
<li><a href=""/wiki/Modula"" title=""Modula"">Modula</a> / <a href=""/wiki/Modula-2"" title=""Modula-2"">-2</a> / <a href=""/wiki/Modula-3"" title=""Modula-3"">-3</a></li>
<li><a href=""/wiki/Oberon_(programming_language)"" title=""Oberon (programming language)"">Oberon</a> / <a class=""mw-redirect"" href=""/wiki/Oberon-2_(programming_language)"" title=""Oberon-2 (programming language)"">-2</a></li>
<li><a href=""/wiki/Object_Pascal"" title=""Object Pascal"">Object Pascal</a></li>
<li><a href=""/wiki/Oxygene_(programming_language)"" title=""Oxygene (programming language)"">Oxygene</a></li>
<li><a href=""/wiki/Microsoft_Power_Fx"" title=""Microsoft Power Fx"">Power Fx</a></li>
<li><a href=""/wiki/Seed7"" title=""Seed7"">Seed7</a></li>
<li><a href=""/wiki/Standard_ML"" title=""Standard ML"">Standard ML</a></li>
<li><a href=""/wiki/VHDL"" title=""VHDL"">VHDL</a></li>
<li><a href=""/wiki/Structured_text"" title=""Structured text"">Structured text</a></li></ul>
</div></td></tr>]"
Pascal Script	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Pascal_(programming_language)"" title=""Pascal (programming language)"">Pascal</a>, <a href=""/wiki/Object_Pascal"" title=""Object Pascal"">Object Pascal</a></td></tr>]"	
PCASTL	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/C_(programming_language)"" title=""C (programming language)"">C</a>, <a href=""/wiki/R_(programming_language)"" title=""R (programming language)"">R</a></td></tr>]"	
Programming Computable Functions		
PEARL (programming language)		
PeopleCode		
Perl	"[<tr><td class=""infobox-full-data"" colspan=""2""><a class=""mw-redirect"" href=""/wiki/AWK_(programming_language)"" title=""AWK (programming language)"">AWK</a>, <a href=""/wiki/BASIC"" title=""BASIC"">BASIC</a>, <a href=""/wiki/C_(programming_language)"" title=""C (programming language)"">C</a>, <a href=""/wiki/C%2B%2B"" title=""C++"">C++</a>, <a href=""/wiki/Lisp_(programming_language)"" title=""Lisp (programming language)"">Lisp</a>, <a href=""/wiki/Sed"" title=""Sed"">sed</a>, <a href=""/wiki/Unix_shell"" title=""Unix shell"">Unix shell</a><sup class=""reference"" id=""cite_ref-8""><a href=""#cite_note-8"">[8]</a></sup></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/CoffeeScript"" title=""CoffeeScript"">CoffeeScript</a>,<sup class=""noprint Inline-Template Template-Fact"" style=""white-space:nowrap;"">[<i><a href=""/wiki/Wikipedia:Citation_needed"" title=""Wikipedia:Citation needed""><span title=""This claim needs references to reliable sources. (January 2016)"">citation needed</span></a></i>]</sup> <a class=""mw-redirect"" href=""/wiki/Groovy_(programming_language)"" title=""Groovy (programming language)"">Groovy</a>,<sup class=""noprint Inline-Template Template-Fact"" style=""white-space:nowrap;"">[<i><a href=""/wiki/Wikipedia:Citation_needed"" title=""Wikipedia:Citation needed""><span title=""This claim needs references to reliable sources. (February 2016)"">citation needed</span></a></i>]</sup> <a href=""/wiki/JavaScript"" title=""JavaScript"">JavaScript</a>, <a href=""/wiki/Julia_(programming_language)"" title=""Julia (programming language)"">Julia</a>, <a class=""mw-redirect"" href=""/wiki/LPC_(programming_language)"" title=""LPC (programming language)"">LPC</a>, <a href=""/wiki/PHP"" title=""PHP"">PHP</a>, <a href=""/wiki/Python_(programming_language)"" title=""Python (programming language)"">Python</a>, <a href=""/wiki/Raku_(programming_language)"" title=""Raku (programming language)"">Raku</a>, <a href=""/wiki/Ruby_(programming_language)"" title=""Ruby (programming language)"">Ruby</a>, <a href=""/wiki/PowerShell"" title=""PowerShell"">PowerShell</a></td></tr>, <tr><td class=""infobox-below hlist"" colspan=""2"" style=""border-top: 1px solid #aaa; padding-top: 3px;"">
<ul><li><a class=""image"" href=""/wiki/File:Wikibooks-logo-en-noslogan.svg""><img alt="""" class=""noviewer"" data-file-height=""400"" data-file-width=""400"" decoding=""async"" height=""16"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/16px-Wikibooks-logo-en-noslogan.svg.png"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/24px-Wikibooks-logo-en-noslogan.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/32px-Wikibooks-logo-en-noslogan.svg.png 2x"" width=""16""/></a> <a class=""extiw"" href=""https://en.wikibooks.org/wiki/Perl_Programming"" title=""wikibooks:Perl Programming"">Perl Programming</a> at Wikibooks</li></ul>
</td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/CoffeeScript"" title=""CoffeeScript"">CoffeeScript</a>,<sup class=""noprint Inline-Template Template-Fact"" style=""white-space:nowrap;"">[<i><a href=""/wiki/Wikipedia:Citation_needed"" title=""Wikipedia:Citation needed""><span title=""This claim needs references to reliable sources. (January 2016)"">citation needed</span></a></i>]</sup> <a class=""mw-redirect"" href=""/wiki/Groovy_(programming_language)"" title=""Groovy (programming language)"">Groovy</a>,<sup class=""noprint Inline-Template Template-Fact"" style=""white-space:nowrap;"">[<i><a href=""/wiki/Wikipedia:Citation_needed"" title=""Wikipedia:Citation needed""><span title=""This claim needs references to reliable sources. (February 2016)"">citation needed</span></a></i>]</sup> <a href=""/wiki/JavaScript"" title=""JavaScript"">JavaScript</a>, <a href=""/wiki/Julia_(programming_language)"" title=""Julia (programming language)"">Julia</a>, <a class=""mw-redirect"" href=""/wiki/LPC_(programming_language)"" title=""LPC (programming language)"">LPC</a>, <a href=""/wiki/PHP"" title=""PHP"">PHP</a>, <a href=""/wiki/Python_(programming_language)"" title=""Python (programming language)"">Python</a>, <a href=""/wiki/Raku_(programming_language)"" title=""Raku (programming language)"">Raku</a>, <a href=""/wiki/Ruby_(programming_language)"" title=""Ruby (programming language)"">Ruby</a>, <a href=""/wiki/PowerShell"" title=""PowerShell"">PowerShell</a></td></tr>, <tr><td class=""infobox-below hlist"" colspan=""2"" style=""border-top: 1px solid #aaa; padding-top: 3px;"">
<ul><li><a class=""image"" href=""/wiki/File:Wikibooks-logo-en-noslogan.svg""><img alt="""" class=""noviewer"" data-file-height=""400"" data-file-width=""400"" decoding=""async"" height=""16"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/16px-Wikibooks-logo-en-noslogan.svg.png"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/24px-Wikibooks-logo-en-noslogan.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/32px-Wikibooks-logo-en-noslogan.svg.png 2x"" width=""16""/></a> <a class=""extiw"" href=""https://en.wikibooks.org/wiki/Perl_Programming"" title=""wikibooks:Perl Programming"">Perl Programming</a> at Wikibooks</li></ul>
</td></tr>]"
Perl Data Language	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/APL_(programming_language)"" title=""APL (programming language)"">APL</a>, <a href=""/wiki/IDL_(programming_language)"" title=""IDL (programming language)"">IDL</a>, <a href=""/wiki/Perl"" title=""Perl"">Perl</a></td></tr>]"	
Pharo	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Smalltalk"" title=""Smalltalk"">Smalltalk</a> (<a href=""/wiki/Squeak"" title=""Squeak"">Squeak</a>)</td></tr>]"	
PHP	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Perl"" title=""Perl"">Perl</a>, <a href=""/wiki/HTML"" title=""HTML"">HTML</a>, <a href=""/wiki/C_(programming_language)"" title=""C (programming language)"">C</a>, <a href=""/wiki/C%2B%2B"" title=""C++"">C++</a>, <a href=""/wiki/Java_(programming_language)"" title=""Java (programming language)"">Java</a>,<sup class=""noprint Inline-Template Template-Fact"" style=""white-space:nowrap;"">[<i><a href=""/wiki/Wikipedia:Citation_needed"" title=""Wikipedia:Citation needed""><span title=""This claim needs references to reliable sources. (November 2021)"">citation needed</span></a></i>]</sup> <a href=""/wiki/Tcl"" title=""Tcl"">Tcl</a>,<sup class=""reference"" id=""cite_ref-mysqlconference_2-1""><a href=""#cite_note-mysqlconference-2"">[2]</a></sup> <a href=""/wiki/JavaScript"" title=""JavaScript"">JavaScript</a>, <a href=""/wiki/Hack_(programming_language)"" title=""Hack (programming language)"">Hack</a><sup class=""reference"" id=""cite_ref-optimisation_ideas_4-0""><a href=""#cite_note-optimisation_ideas-4"">[4]</a></sup></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Hack_(programming_language)"" title=""Hack (programming language)"">Hack</a>, <a href=""/wiki/Jakarta_Server_Pages"" title=""Jakarta Server Pages"">JSP</a>, <a href=""/wiki/Active_Server_Pages"" title=""Active Server Pages"">ASP</a></td></tr>, <tr><td class=""infobox-below hlist"" colspan=""2"" style=""border-top: 1px solid #aaa; padding-top: 3px;"">
<ul><li><a class=""image"" href=""/wiki/File:Wikibooks-logo-en-noslogan.svg""><img alt="""" class=""noviewer"" data-file-height=""400"" data-file-width=""400"" decoding=""async"" height=""16"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/16px-Wikibooks-logo-en-noslogan.svg.png"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/24px-Wikibooks-logo-en-noslogan.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/32px-Wikibooks-logo-en-noslogan.svg.png 2x"" width=""16""/></a> <a class=""extiw"" href=""https://en.wikibooks.org/wiki/PHP_Programming"" title=""wikibooks:PHP Programming"">PHP Programming</a> at Wikibooks</li></ul>
</td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Hack_(programming_language)"" title=""Hack (programming language)"">Hack</a>, <a href=""/wiki/Jakarta_Server_Pages"" title=""Jakarta Server Pages"">JSP</a>, <a href=""/wiki/Active_Server_Pages"" title=""Active Server Pages"">ASP</a></td></tr>, <tr><td class=""infobox-below hlist"" colspan=""2"" style=""border-top: 1px solid #aaa; padding-top: 3px;"">
<ul><li><a class=""image"" href=""/wiki/File:Wikibooks-logo-en-noslogan.svg""><img alt="""" class=""noviewer"" data-file-height=""400"" data-file-width=""400"" decoding=""async"" height=""16"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/16px-Wikibooks-logo-en-noslogan.svg.png"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/24px-Wikibooks-logo-en-noslogan.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikibooks-logo-en-noslogan.svg/32px-Wikibooks-logo-en-noslogan.svg.png 2x"" width=""16""/></a> <a class=""extiw"" href=""https://en.wikibooks.org/wiki/PHP_Programming"" title=""wikibooks:PHP Programming"">PHP Programming</a> at Wikibooks</li></ul>
</td></tr>]"
